Day,Hour of Day,Hourly Total,Daily Total,Unit of Measurement
07/19/2025,9:00 AM,0.834,58.709,kWh
07/19/2025,10:00 AM,2.191,58.709,kWh
07/19/2025,11:00 AM,3.208,58.709,kWh
07/19/2025,12:00 PM,3.277,58.709,kWh
07/19/2025,1:00 PM,3.228,58.709,kWh
07/19/2025,2:00 PM,3.288,58.709,kWh
07/19/2025,3:00 PM,3.226,58.709,kWh
07/19/2025,4:00 PM,3.337,58.709,kWh
07/19/2025,5:00 PM,3.406,58.709,kWh
07/19/2025,6:00 PM,3.289,58.709,kWh
07/19/2025,7:00 PM,3.316,58.709,kWh
07/19/2025,8:00 PM,3.903,58.709,kWh
07/19/2025,9:00 PM,3.718,58.709,kWh
07/19/2025,10:00 PM,3.118,58.709,kWh
07/19/2025,11:00 PM,3.085,58.709,kWh
07/20/2025,12:00 AM,3.033,80.025,kWh
07/20/2025,1:00 AM,3.054,80.025,kWh
07/20/2025,2:00 AM,3.0,80.025,kWh
07/20/2025,3:00 AM,3.106,80.025,kWh
07/20/2025,4:00 AM,3.058,80.025,kWh
07/20/2025,5:00 AM,3.026,80.025,kWh
07/20/2025,6:00 AM,3.195,80.025,kWh
07/20/2025,7:00 AM,1.924,80.025,kWh
07/20/2025,8:00 AM,2.48,80.025,kWh
07/20/2025,9:00 AM,3.1,80.025,kWh
07/20/2025,10:00 AM,2.487,80.025,kWh
07/20/2025,11:00 AM,3.969,80.025,kWh
07/20/2025,12:00 PM,3.498,80.025,kWh
07/20/2025,1:00 PM,2.312,80.025,kWh
07/20/2025,2:00 PM,3.176,80.025,kWh
07/20/2025,3:00 PM,3.702,80.025,kWh
07/20/2025,4:00 PM,5.398,80.025,kWh
07/20/2025,5:00 PM,4.929,80.025,kWh
07/20/2025,6:00 PM,5.401,80.025,kWh
07/20/2025,7:00 PM,3.61,80.025,kWh
07/20/2025,8:00 PM,3.455,80.025,kWh
07/20/2025,9:00 PM,3.247,80.025,kWh
07/20/2025,10:00 PM,2.95,80.025,kWh
07/20/2025,11:00 PM,2.915,80.025,kWh
07/21/2025,12:00 AM,2.161,57.092,kWh
07/21/2025,1:00 AM,1.486,57.092,kWh
07/21/2025,2:00 AM,1.032,57.092,kWh
07/21/2025,3:00 AM,1.064,57.092,kWh
07/21/2025,4:00 AM,0.417,57.092,kWh
07/21/2025,5:00 AM,0.497,57.092,kWh
07/21/2025,6:00 AM,0.494,57.092,kWh
07/21/2025,7:00 AM,0.625,57.092,kWh
07/21/2025,8:00 AM,0.471,57.092,kWh
07/21/2025,9:00 AM,2.833,57.092,kWh
07/21/2025,10:00 AM,3.67,57.092,kWh
07/21/2025,11:00 AM,3.334,57.092,kWh
07/21/2025,12:00 PM,3.78,57.092,kWh
07/21/2025,1:00 PM,3.464,57.092,kWh
07/21/2025,2:00 PM,3.447,57.092,kWh
07/21/2025,3:00 PM,3.424,57.092,kWh
07/21/2025,4:00 PM,3.281,57.092,kWh
07/21/2025,5:00 PM,2.726,57.092,kWh
07/21/2025,6:00 PM,3.091,57.092,kWh
07/21/2025,7:00 PM,3.004,57.092,kWh
07/21/2025,8:00 PM,3.159,57.092,kWh
07/21/2025,9:00 PM,3.014,57.092,kWh
07/21/2025,10:00 PM,3.411,57.092,kWh
07/21/2025,11:00 PM,3.207,57.092,kWh
07/22/2025,12:00 AM,2.811,57.405,kWh
07/22/2025,1:00 AM,2.771,57.405,kWh
07/22/2025,2:00 AM,2.755,57.405,kWh
07/22/2025,3:00 AM,0.572,57.405,kWh
07/22/2025,4:00 AM,0.413,57.405,kWh
07/22/2025,5:00 AM,0.491,57.405,kWh
07/22/2025,6:00 AM,0.564,57.405,kWh
07/22/2025,7:00 AM,0.652,57.405,kWh
07/22/2025,8:00 AM,0.568,57.405,kWh
07/22/2025,9:00 AM,0.626,57.405,kWh
07/22/2025,10:00 AM,0.997,57.405,kWh
07/22/2025,11:00 AM,3.421,57.405,kWh
07/22/2025,12:00 PM,3.31,57.405,kWh
07/22/2025,1:00 PM,3.36,57.405,kWh
07/22/2025,2:00 PM,3.429,57.405,kWh
07/22/2025,3:00 PM,3.432,57.405,kWh
07/22/2025,4:00 PM,3.458,57.405,kWh
07/22/2025,5:00 PM,4.468,57.405,kWh
07/22/2025,6:00 PM,3.287,57.405,kWh
07/22/2025,7:00 PM,3.182,57.405,kWh
07/22/2025,8:00 PM,3.233,57.405,kWh
07/22/2025,9:00 PM,3.566,57.405,kWh
07/22/2025,10:00 PM,3.181,57.405,kWh
07/22/2025,11:00 PM,2.858,57.405,kWh
07/23/2025,12:00 AM,2.83,69.014,kWh
07/23/2025,1:00 AM,2.808,69.014,kWh
07/23/2025,2:00 AM,2.804,69.014,kWh
07/23/2025,3:00 AM,2.774,69.014,kWh
07/23/2025,4:00 AM,2.739,69.014,kWh
07/23/2025,5:00 AM,2.836,69.014,kWh
07/23/2025,6:00 AM,1.302,69.014,kWh
07/23/2025,7:00 AM,0.66,69.014,kWh
07/23/2025,8:00 AM,0.875,69.014,kWh
07/23/2025,9:00 AM,3.118,69.014,kWh
07/23/2025,10:00 AM,3.054,69.014,kWh
07/23/2025,11:00 AM,2.89,69.014,kWh
07/23/2025,12:00 PM,3.225,69.014,kWh
07/23/2025,1:00 PM,3.081,69.014,kWh
07/23/2025,2:00 PM,3.575,69.014,kWh
07/23/2025,3:00 PM,3.677,69.014,kWh
07/23/2025,4:00 PM,3.569,69.014,kWh
07/23/2025,5:00 PM,3.544,69.014,kWh
07/23/2025,6:00 PM,3.39,69.014,kWh
07/23/2025,7:00 PM,3.303,69.014,kWh
07/23/2025,8:00 PM,3.289,69.014,kWh
07/23/2025,9:00 PM,3.461,69.014,kWh
07/23/2025,10:00 PM,3.308,69.014,kWh
07/23/2025,11:00 PM,2.902,69.014,kWh
07/24/2025,12:00 AM,2.848,77.482,kWh
07/24/2025,1:00 AM,2.872,77.482,kWh
07/24/2025,2:00 AM,2.835,77.482,kWh
07/24/2025,3:00 AM,2.831,77.482,kWh
07/24/2025,4:00 AM,2.82,77.482,kWh
07/24/2025,5:00 AM,2.82,77.482,kWh
07/24/2025,6:00 AM,2.827,77.482,kWh
07/24/2025,7:00 AM,2.927,77.482,kWh
07/24/2025,8:00 AM,3.074,77.482,kWh
07/24/2025,9:00 AM,3.045,77.482,kWh
07/24/2025,10:00 AM,3.238,77.482,kWh
07/24/2025,11:00 AM,3.402,77.482,kWh
07/24/2025,12:00 PM,3.398,77.482,kWh
07/24/2025,1:00 PM,3.536,77.482,kWh
07/24/2025,2:00 PM,3.616,77.482,kWh
07/24/2025,3:00 PM,3.892,77.482,kWh
07/24/2025,4:00 PM,3.881,77.482,kWh
07/24/2025,5:00 PM,3.683,77.482,kWh
07/24/2025,6:00 PM,3.533,77.482,kWh
07/24/2025,7:00 PM,3.365,77.482,kWh
07/24/2025,8:00 PM,3.271,77.482,kWh
07/24/2025,9:00 PM,3.069,77.482,kWh
07/24/2025,10:00 PM,3.407,77.482,kWh
07/24/2025,11:00 PM,3.292,77.482,kWh
07/25/2025,12:00 AM,2.871,78.562,kWh
07/25/2025,1:00 AM,2.891,78.562,kWh
07/25/2025,2:00 AM,2.879,78.562,kWh
07/25/2025,3:00 AM,2.852,78.562,kWh
07/25/2025,4:00 AM,2.859,78.562,kWh
07/25/2025,5:00 AM,2.903,78.562,kWh
07/25/2025,6:00 AM,2.984,78.562,kWh
07/25/2025,7:00 AM,3.328,78.562,kWh
07/25/2025,8:00 AM,3.144,78.562,kWh
07/25/2025,9:00 AM,3.098,78.562,kWh
07/25/2025,10:00 AM,3.142,78.562,kWh
07/25/2025,11:00 AM,3.217,78.562,kWh
07/25/2025,12:00 PM,3.235,78.562,kWh
07/25/2025,1:00 PM,3.273,78.562,kWh
07/25/2025,2:00 PM,3.245,78.562,kWh
07/25/2025,3:00 PM,3.365,78.562,kWh
07/25/2025,4:00 PM,3.584,78.562,kWh
07/25/2025,5:00 PM,3.596,78.562,kWh
07/25/2025,6:00 PM,3.36,78.562,kWh
07/25/2025,7:00 PM,3.395,78.562,kWh
07/25/2025,8:00 PM,3.515,78.562,kWh
07/25/2025,9:00 PM,5.48,78.562,kWh
07/25/2025,10:00 PM,3.354,78.562,kWh
07/25/2025,11:00 PM,2.992,78.562,kWh
07/26/2025,12:00 AM,2.984,79.601,kWh
07/26/2025,1:00 AM,3.033,79.601,kWh
07/26/2025,2:00 AM,2.924,79.601,kWh
07/26/2025,3:00 AM,2.945,79.601,kWh
07/26/2025,4:00 AM,2.915,79.601,kWh
07/26/2025,5:00 AM,2.902,79.601,kWh
07/26/2025,6:00 AM,2.971,79.601,kWh
07/26/2025,7:00 AM,3.135,79.601,kWh
07/26/2025,8:00 AM,3.166,79.601,kWh
07/26/2025,9:00 AM,3.221,79.601,kWh
07/26/2025,10:00 AM,3.263,79.601,kWh
07/26/2025,11:00 AM,3.257,79.601,kWh
07/26/2025,12:00 PM,3.251,79.601,kWh
07/26/2025,1:00 PM,3.386,79.601,kWh
07/26/2025,2:00 PM,4.07,79.601,kWh
07/26/2025,3:00 PM,4.472,79.601,kWh
07/26/2025,4:00 PM,3.716,79.601,kWh
07/26/2025,5:00 PM,4.66,79.601,kWh
07/26/2025,6:00 PM,3.16,79.601,kWh
07/26/2025,7:00 PM,3.129,79.601,kWh
07/26/2025,8:00 PM,3.497,79.601,kWh
07/26/2025,9:00 PM,3.568,79.601,kWh
07/26/2025,10:00 PM,2.984,79.601,kWh
07/26/2025,11:00 PM,2.992,79.601,kWh
07/27/2025,12:00 AM,2.991,78.688,kWh
07/27/2025,1:00 AM,2.95,78.688,kWh
07/27/2025,2:00 AM,2.99,78.688,kWh
07/27/2025,3:00 AM,2.961,78.688,kWh
07/27/2025,4:00 AM,2.984,78.688,kWh
07/27/2025,5:00 AM,2.927,78.688,kWh
07/27/2025,6:00 AM,3.051,78.688,kWh
07/27/2025,7:00 AM,3.119,78.688,kWh
07/27/2025,8:00 AM,3.134,78.688,kWh
07/27/2025,9:00 AM,3.187,78.688,kWh
07/27/2025,10:00 AM,3.383,78.688,kWh
07/27/2025,11:00 AM,3.488,78.688,kWh
07/27/2025,12:00 PM,4.296,78.688,kWh
07/27/2025,1:00 PM,3.424,78.688,kWh
07/27/2025,2:00 PM,3.441,78.688,kWh
07/27/2025,3:00 PM,3.535,78.688,kWh
07/27/2025,4:00 PM,3.718,78.688,kWh
07/27/2025,5:00 PM,3.734,78.688,kWh
07/27/2025,6:00 PM,3.542,78.688,kWh
07/27/2025,7:00 PM,3.415,78.688,kWh
07/27/2025,8:00 PM,3.124,78.688,kWh
07/27/2025,9:00 PM,3.31,78.688,kWh
07/27/2025,10:00 PM,3.022,78.688,kWh
07/27/2025,11:00 PM,2.962,78.688,kWh
07/28/2025,12:00 AM,2.947,76.295,kWh
07/28/2025,1:00 AM,2.917,76.295,kWh
07/28/2025,2:00 AM,2.957,76.295,kWh
07/28/2025,3:00 AM,2.897,76.295,kWh
07/28/2025,4:00 AM,2.859,76.295,kWh
07/28/2025,5:00 AM,2.856,76.295,kWh
07/28/2025,6:00 AM,2.957,76.295,kWh
07/28/2025,7:00 AM,2.987,76.295,kWh
07/28/2025,8:00 AM,4.25,76.295,kWh
07/28/2025,9:00 AM,3.691,76.295,kWh
07/28/2025,10:00 AM,3.277,76.295,kWh
07/28/2025,11:00 AM,3.354,76.295,kWh
07/28/2025,12:00 PM,3.396,76.295,kWh
07/28/2025,1:00 PM,3.379,76.295,kWh
07/28/2025,2:00 PM,3.325,76.295,kWh
07/28/2025,3:00 PM,3.123,76.295,kWh
07/28/2025,4:00 PM,3.083,76.295,kWh
07/28/2025,5:00 PM,3.31,76.295,kWh
07/28/2025,6:00 PM,3.293,76.295,kWh
07/28/2025,7:00 PM,3.029,76.295,kWh
07/28/2025,8:00 PM,3.282,76.295,kWh
07/28/2025,9:00 PM,3.385,76.295,kWh
07/28/2025,10:00 PM,2.892,76.295,kWh
07/28/2025,11:00 PM,2.849,76.295,kWh
07/29/2025,12:00 AM,2.843,75.229,kWh
07/29/2025,1:00 AM,2.831,75.229,kWh
07/29/2025,2:00 AM,2.832,75.229,kWh
07/29/2025,3:00 AM,2.835,75.229,kWh
07/29/2025,4:00 AM,2.824,75.229,kWh
07/29/2025,5:00 AM,2.839,75.229,kWh
07/29/2025,6:00 AM,2.866,75.229,kWh
07/29/2025,7:00 AM,2.984,75.229,kWh
07/29/2025,8:00 AM,3.014,75.229,kWh
07/29/2025,9:00 AM,3.156,75.229,kWh
07/29/2025,10:00 AM,3.021,75.229,kWh
07/29/2025,11:00 AM,2.909,75.229,kWh
07/29/2025,12:00 PM,3.153,75.229,kWh
07/29/2025,1:00 PM,3.232,75.229,kWh
07/29/2025,2:00 PM,3.343,75.229,kWh
07/29/2025,3:00 PM,3.25,75.229,kWh
07/29/2025,4:00 PM,3.505,75.229,kWh
07/29/2025,5:00 PM,3.386,75.229,kWh
07/29/2025,6:00 PM,3.271,75.229,kWh
07/29/2025,7:00 PM,3.161,75.229,kWh
07/29/2025,8:00 PM,3.403,75.229,kWh
07/29/2025,9:00 PM,4.335,75.229,kWh
07/29/2025,10:00 PM,3.248,75.229,kWh
07/29/2025,11:00 PM,2.988,75.229,kWh
07/30/2025,12:00 AM,2.949,75.392,kWh
07/30/2025,1:00 AM,2.913,75.392,kWh
07/30/2025,2:00 AM,2.918,75.392,kWh
07/30/2025,3:00 AM,2.883,75.392,kWh
07/30/2025,4:00 AM,2.865,75.392,kWh
07/30/2025,5:00 AM,2.838,75.392,kWh
07/30/2025,6:00 AM,2.947,75.392,kWh
07/30/2025,7:00 AM,3.172,75.392,kWh
07/30/2025,8:00 AM,3.508,75.392,kWh
07/30/2025,9:00 AM,3.464,75.392,kWh
07/30/2025,10:00 AM,3.115,75.392,kWh
07/30/2025,11:00 AM,3.252,75.392,kWh
07/30/2025,12:00 PM,3.282,75.392,kWh
07/30/2025,1:00 PM,3.514,75.392,kWh
07/30/2025,2:00 PM,3.477,75.392,kWh
07/30/2025,3:00 PM,3.468,75.392,kWh
07/30/2025,4:00 PM,3.42,75.392,kWh
07/30/2025,5:00 PM,3.433,75.392,kWh
07/30/2025,6:00 PM,3.272,75.392,kWh
07/30/2025,7:00 PM,3.082,75.392,kWh
07/30/2025,8:00 PM,3.122,75.392,kWh
07/30/2025,9:00 PM,2.952,75.392,kWh
07/30/2025,10:00 PM,2.772,75.392,kWh
07/30/2025,11:00 PM,2.774,75.392,kWh
07/31/2025,12:00 AM,2.773,53.346,kWh
07/31/2025,1:00 AM,2.79,53.346,kWh
07/31/2025,2:00 AM,2.777,53.346,kWh
07/31/2025,3:00 AM,2.764,53.346,kWh
07/31/2025,4:00 AM,2.751,53.346,kWh
07/31/2025,5:00 AM,2.733,53.346,kWh
07/31/2025,6:00 AM,2.74,53.346,kWh
07/31/2025,7:00 AM,2.641,53.346,kWh
07/31/2025,8:00 AM,0.567,53.346,kWh
07/31/2025,9:00 AM,0.604,53.346,kWh
07/31/2025,10:00 AM,1.342,53.346,kWh
07/31/2025,11:00 AM,0.582,53.346,kWh
07/31/2025,12:00 PM,0.893,53.346,kWh
07/31/2025,1:00 PM,3.02,53.346,kWh
07/31/2025,2:00 PM,3.258,53.346,kWh
07/31/2025,3:00 PM,3.355,53.346,kWh
07/31/2025,4:00 PM,3.293,53.346,kWh
07/31/2025,5:00 PM,3.311,53.346,kWh
07/31/2025,6:00 PM,2.57,53.346,kWh
07/31/2025,7:00 PM,2.395,53.346,kWh
07/31/2025,8:00 PM,2.372,53.346,kWh
07/31/2025,9:00 PM,1.506,53.346,kWh
07/31/2025,10:00 PM,1.321,53.346,kWh
07/31/2025,11:00 PM,0.988,53.346,kWh
08/01/2025,12:00 AM,0.386,35.209,kWh
08/01/2025,1:00 AM,0.385,35.209,kWh
08/01/2025,2:00 AM,0.368,35.209,kWh
08/01/2025,3:00 AM,0.386,35.209,kWh
08/01/2025,4:00 AM,0.404,35.209,kWh
08/01/2025,5:00 AM,0.406,35.209,kWh
08/01/2025,6:00 AM,0.442,35.209,kWh
08/01/2025,7:00 AM,0.839,35.209,kWh
08/01/2025,8:00 AM,0.66,35.209,kWh
08/01/2025,9:00 AM,0.583,35.209,kWh
08/01/2025,10:00 AM,0.571,35.209,kWh
08/01/2025,11:00 AM,1.12,35.209,kWh
08/01/2025,12:00 PM,1.74,35.209,kWh
08/01/2025,1:00 PM,1.676,35.209,kWh
08/01/2025,2:00 PM,2.096,35.209,kWh
08/01/2025,3:00 PM,2.161,35.209,kWh
08/01/2025,4:00 PM,3.329,35.209,kWh
08/01/2025,5:00 PM,3.266,35.209,kWh
08/01/2025,6:00 PM,2.855,35.209,kWh
08/01/2025,7:00 PM,2.803,35.209,kWh
08/01/2025,8:00 PM,2.58,35.209,kWh
08/01/2025,9:00 PM,2.916,35.209,kWh
08/01/2025,10:00 PM,1.979,35.209,kWh
08/01/2025,11:00 PM,1.258,35.209,kWh
08/02/2025,12:00 AM,0.685,29.372,kWh
08/02/2025,1:00 AM,0.369,29.372,kWh
08/02/2025,2:00 AM,0.382,29.372,kWh
08/02/2025,3:00 AM,0.379,29.372,kWh
08/02/2025,4:00 AM,0.411,29.372,kWh
08/02/2025,5:00 AM,0.408,29.372,kWh
08/02/2025,6:00 AM,0.407,29.372,kWh
08/02/2025,7:00 AM,0.62,29.372,kWh
08/02/2025,8:00 AM,0.412,29.372,kWh
08/02/2025,9:00 AM,0.406,29.372,kWh
08/02/2025,10:00 AM,0.387,29.372,kWh
08/02/2025,11:00 AM,0.404,29.372,kWh
08/02/2025,12:00 PM,1.238,29.372,kWh
08/02/2025,1:00 PM,1.593,29.372,kWh
08/02/2025,2:00 PM,1.711,29.372,kWh
08/02/2025,3:00 PM,2.081,29.372,kWh
08/02/2025,4:00 PM,2.405,29.372,kWh
08/02/2025,5:00 PM,3.066,29.372,kWh
08/02/2025,6:00 PM,2.399,29.372,kWh
08/02/2025,7:00 PM,2.493,29.372,kWh
08/02/2025,8:00 PM,2.3,29.372,kWh
08/02/2025,9:00 PM,1.416,29.372,kWh
08/02/2025,10:00 PM,1.802,29.372,kWh
08/02/2025,11:00 PM,1.598,29.372,kWh
08/03/2025,12:00 AM,0.452,37.239,kWh
08/03/2025,1:00 AM,0.41,37.239,kWh
08/03/2025,2:00 AM,0.407,37.239,kWh
08/03/2025,3:00 AM,0.405,37.239,kWh
08/03/2025,4:00 AM,0.428,37.239,kWh
08/03/2025,5:00 AM,0.421,37.239,kWh
08/03/2025,6:00 AM,0.419,37.239,kWh
08/03/2025,7:00 AM,0.48,37.239,kWh
08/03/2025,8:00 AM,0.473,37.239,kWh
08/03/2025,9:00 AM,0.443,37.239,kWh
08/03/2025,10:00 AM,0.452,37.239,kWh
08/03/2025,11:00 AM,0.45,37.239,kWh
08/03/2025,12:00 PM,1.142,37.239,kWh
08/03/2025,1:00 PM,1.462,37.239,kWh
08/03/2025,2:00 PM,2.587,37.239,kWh
08/03/2025,3:00 PM,3.26,37.239,kWh
08/03/2025,4:00 PM,3.233,37.239,kWh
08/03/2025,5:00 PM,3.233,37.239,kWh
08/03/2025,6:00 PM,3.186,37.239,kWh
08/03/2025,7:00 PM,3.18,37.239,kWh
08/03/2025,8:00 PM,3.211,37.239,kWh
08/03/2025,9:00 PM,3.223,37.239,kWh
08/03/2025,10:00 PM,2.344,37.239,kWh
08/03/2025,11:00 PM,1.938,37.239,kWh
08/04/2025,12:00 AM,0.947,57.083,kWh
08/04/2025,1:00 AM,2.13,57.083,kWh
08/04/2025,2:00 AM,0.43,57.083,kWh
08/04/2025,3:00 AM,0.452,57.083,kWh
08/04/2025,4:00 AM,0.4,57.083,kWh
08/04/2025,5:00 AM,0.403,57.083,kWh
08/04/2025,6:00 AM,0.543,57.083,kWh
08/04/2025,7:00 AM,2.254,57.083,kWh
08/04/2025,8:00 AM,0.812,57.083,kWh
08/04/2025,9:00 AM,0.758,57.083,kWh
08/04/2025,10:00 AM,1.718,57.083,kWh
08/04/2025,11:00 AM,1.857,57.083,kWh
08/04/2025,12:00 PM,3.056,57.083,kWh
08/04/2025,1:00 PM,2.418,57.083,kWh
08/04/2025,2:00 PM,3.454,57.083,kWh
08/04/2025,3:00 PM,3.563,57.083,kWh
08/04/2025,4:00 PM,3.585,57.083,kWh
08/04/2025,5:00 PM,5.172,57.083,kWh
08/04/2025,6:00 PM,3.432,57.083,kWh
08/04/2025,7:00 PM,4.915,57.083,kWh
08/04/2025,8:00 PM,3.54,57.083,kWh
08/04/2025,9:00 PM,4.32,57.083,kWh
08/04/2025,10:00 PM,4.061,57.083,kWh
08/04/2025,11:00 PM,2.863,57.083,kWh
08/05/2025,12:00 AM,2.873,72.747,kWh
08/05/2025,1:00 AM,2.879,72.747,kWh
08/05/2025,2:00 AM,2.857,72.747,kWh
08/05/2025,3:00 AM,2.828,72.747,kWh
08/05/2025,4:00 AM,2.864,72.747,kWh
08/05/2025,5:00 AM,2.815,72.747,kWh
08/05/2025,6:00 AM,2.964,72.747,kWh
08/05/2025,7:00 AM,2.137,72.747,kWh
08/05/2025,8:00 AM,0.909,72.747,kWh
08/05/2025,9:00 AM,0.978,72.747,kWh
08/05/2025,10:00 AM,2.739,72.747,kWh
08/05/2025,11:00 AM,3.231,72.747,kWh
08/05/2025,12:00 PM,3.442,72.747,kWh
08/05/2025,1:00 PM,3.347,72.747,kWh
08/05/2025,2:00 PM,3.48,72.747,kWh
08/05/2025,3:00 PM,3.464,72.747,kWh
08/05/2025,4:00 PM,3.495,72.747,kWh
08/05/2025,5:00 PM,3.204,72.747,kWh
08/05/2025,6:00 PM,3.201,72.747,kWh
08/05/2025,7:00 PM,3.714,72.747,kWh
08/05/2025,8:00 PM,4.149,72.747,kWh
08/05/2025,9:00 PM,4.064,72.747,kWh
08/05/2025,10:00 PM,4.277,72.747,kWh
08/05/2025,11:00 PM,2.836,72.747,kWh
08/06/2025,12:00 AM,2.845,67.237,kWh
08/06/2025,1:00 AM,2.823,67.237,kWh
08/06/2025,2:00 AM,2.81,67.237,kWh
08/06/2025,3:00 AM,2.799,67.237,kWh
08/06/2025,4:00 AM,2.797,67.237,kWh
08/06/2025,5:00 AM,2.781,67.237,kWh
08/06/2025,6:00 AM,2.411,67.237,kWh
08/06/2025,7:00 AM,0.805,67.237,kWh
08/06/2025,8:00 AM,1.014,67.237,kWh
08/06/2025,9:00 AM,2.435,67.237,kWh
08/06/2025,10:00 AM,3.313,67.237,kWh
08/06/2025,11:00 AM,3.444,67.237,kWh
08/06/2025,12:00 PM,3.098,67.237,kWh
08/06/2025,1:00 PM,3.156,67.237,kWh
08/06/2025,2:00 PM,3.185,67.237,kWh
08/06/2025,3:00 PM,3.194,67.237,kWh
08/06/2025,4:00 PM,3.196,67.237,kWh
08/06/2025,5:00 PM,3.244,67.237,kWh
08/06/2025,6:00 PM,3.141,67.237,kWh
08/06/2025,7:00 PM,3.078,67.237,kWh
08/06/2025,8:00 PM,3.009,67.237,kWh
08/06/2025,9:00 PM,2.933,67.237,kWh
08/06/2025,10:00 PM,2.875,67.237,kWh
08/06/2025,11:00 PM,2.851,67.237,kWh
08/07/2025,12:00 AM,2.842,67.859,kWh
08/07/2025,1:00 AM,2.85,67.859,kWh
08/07/2025,2:00 AM,2.835,67.859,kWh
08/07/2025,3:00 AM,2.813,67.859,kWh
08/07/2025,4:00 AM,2.802,67.859,kWh
08/07/2025,5:00 AM,2.79,67.859,kWh
08/07/2025,6:00 AM,2.809,67.859,kWh
08/07/2025,7:00 AM,1.357,67.859,kWh
08/07/2025,8:00 AM,0.704,67.859,kWh
08/07/2025,9:00 AM,2.909,67.859,kWh
08/07/2025,10:00 AM,3.087,67.859,kWh
08/07/2025,11:00 AM,3.098,67.859,kWh
08/07/2025,12:00 PM,3.1,67.859,kWh
08/07/2025,1:00 PM,3.163,67.859,kWh
08/07/2025,2:00 PM,3.157,67.859,kWh
08/07/2025,3:00 PM,3.124,67.859,kWh
08/07/2025,4:00 PM,3.192,67.859,kWh
08/07/2025,5:00 PM,3.249,67.859,kWh
08/07/2025,6:00 PM,3.117,67.859,kWh
08/07/2025,7:00 PM,3.099,67.859,kWh
08/07/2025,8:00 PM,3.027,67.859,kWh
08/07/2025,9:00 PM,2.948,67.859,kWh
08/07/2025,10:00 PM,2.916,67.859,kWh
08/07/2025,11:00 PM,2.871,67.859,kWh
08/08/2025,12:00 AM,2.857,70.722,kWh
08/08/2025,1:00 AM,2.849,70.722,kWh
08/08/2025,2:00 AM,2.837,70.722,kWh
08/08/2025,3:00 AM,2.841,70.722,kWh
08/08/2025,4:00 AM,2.943,70.722,kWh
08/08/2025,5:00 AM,2.797,70.722,kWh
08/08/2025,6:00 AM,2.793,70.722,kWh
08/08/2025,7:00 AM,2.83,70.722,kWh
08/08/2025,8:00 AM,2.379,70.722,kWh
08/08/2025,9:00 AM,0.726,70.722,kWh
08/08/2025,10:00 AM,2.489,70.722,kWh
08/08/2025,11:00 AM,3.081,70.722,kWh
08/08/2025,12:00 PM,3.198,70.722,kWh
08/08/2025,1:00 PM,3.281,70.722,kWh
08/08/2025,2:00 PM,3.393,70.722,kWh
08/08/2025,3:00 PM,3.418,70.722,kWh
08/08/2025,4:00 PM,3.363,70.722,kWh
08/08/2025,5:00 PM,3.423,70.722,kWh
08/08/2025,6:00 PM,3.339,70.722,kWh
08/08/2025,7:00 PM,3.264,70.722,kWh
08/08/2025,8:00 PM,3.257,70.722,kWh
08/08/2025,9:00 PM,3.164,70.722,kWh
08/08/2025,10:00 PM,3.115,70.722,kWh
08/08/2025,11:00 PM,3.085,70.722,kWh
08/09/2025,12:00 AM,3.056,83.406,kWh
08/09/2025,1:00 AM,3.018,83.406,kWh
08/09/2025,2:00 AM,3.009,83.406,kWh
08/09/2025,3:00 AM,2.997,83.406,kWh
08/09/2025,4:00 AM,2.99,83.406,kWh
08/09/2025,5:00 AM,2.986,83.406,kWh
08/09/2025,6:00 AM,3.068,83.406,kWh
08/09/2025,7:00 AM,3.092,83.406,kWh
08/09/2025,8:00 AM,3.115,83.406,kWh
08/09/2025,9:00 AM,3.091,83.406,kWh
08/09/2025,10:00 AM,3.165,83.406,kWh
08/09/2025,11:00 AM,3.371,83.406,kWh
08/09/2025,12:00 PM,3.268,83.406,kWh
08/09/2025,1:00 PM,3.306,83.406,kWh
08/09/2025,2:00 PM,3.377,83.406,kWh
08/09/2025,3:00 PM,4.83,83.406,kWh
08/09/2025,4:00 PM,3.886,83.406,kWh
08/09/2025,5:00 PM,3.337,83.406,kWh
08/09/2025,6:00 PM,3.551,83.406,kWh
08/09/2025,7:00 PM,5.936,83.406,kWh
08/09/2025,8:00 PM,4.197,83.406,kWh
08/09/2025,9:00 PM,4.707,83.406,kWh
08/09/2025,10:00 PM,3.056,83.406,kWh
08/09/2025,11:00 PM,2.997,83.406,kWh
08/10/2025,12:00 AM,2.777,76.581,kWh
08/10/2025,1:00 AM,2.911,76.581,kWh
08/10/2025,2:00 AM,2.886,76.581,kWh
08/10/2025,3:00 AM,2.874,76.581,kWh
08/10/2025,4:00 AM,2.872,76.581,kWh
08/10/2025,5:00 AM,2.854,76.581,kWh
08/10/2025,6:00 AM,2.988,76.581,kWh
08/10/2025,7:00 AM,3.171,76.581,kWh
08/10/2025,8:00 AM,3.187,76.581,kWh
08/10/2025,9:00 AM,3.156,76.581,kWh
08/10/2025,10:00 AM,3.114,76.581,kWh
08/10/2025,11:00 AM,3.414,76.581,kWh
08/10/2025,12:00 PM,3.306,76.581,kWh
08/10/2025,1:00 PM,3.354,76.581,kWh
08/10/2025,2:00 PM,3.41,76.581,kWh
08/10/2025,3:00 PM,3.545,76.581,kWh
08/10/2025,4:00 PM,3.629,76.581,kWh
08/10/2025,5:00 PM,3.546,76.581,kWh
